STATION,DATE,TMAX,TMIN
GHCND:USW00013994,20101216,-11,-22
GHCND:USW00013994,20101217,-6,-61
GHCND:USW00013994,20101218,28,-67
GHCND:USW00013994,20101219,39,-50
GHCND:USW00013994,20101220,72,-6
GHCND:USW00013994,20101221,67,22
GHCND:USW00013994,20101222,22,-39
GHCND:USW00013994,20101223,22,-44
GHCND:USW00013994,20101224,11,-6
GHCND:USW00013994,20101225,-6,-39
GHCND:USW00013994,20101226,-17,-72
GHCND:USW00013994,20101227,-11,-78
GHCND:USW00013994,20101228,44,-72
GHCND:USW00013994,20101229,72,-22
GHCND:USW00013994,20101230,139,61
GHCND:USW00013994,20101231,178,44
GHCND:USW00013994,20110101,44,-50
GHCND:USW00013994,20110102,17,-78
GHCND:USW00013994,20110103,89,-22
GHCND:USW00013994,20110104,33,-44
GHCND:USW00013994,20110105,67,-39
GHCND:USW00013994,20110106,17,-28
GHCND:USW00013994,20110107,22,-39
GHCND:USW00013994,20110108,-39,-100
GHCND:USW00013994,20110109,-11,-106
GHCND:USW00013994,20110110,0,-28
GHCND:USW00013994,20110111,-22,-89
GHCND:USW00013994,20110112,-72,-122
GHCND:USW00013994,20110113,-17,-139
GHCND:USW00013994,20110114,33,-44
GHCND:USW00013994,20110115,44,-44
GHCND:USW00013994,20110116,-11,-56
GHCND:USW00013994,20110117,56,-44
GHCND:USW00013994,20110118,56,-33
GHCND:USW00013994,20110119,-11,-50
GHCND:USW00013994,20110120,-44,-100
GHCND:USW00013994,20110121,-78,-178
GHCND:USW00013994,20110122,11,-100
GHCND:USW00013994,20110123,6,-67
GHCND:USW00013994,20110124,33,-61
GHCND:USW00013994,20110125,22,-67
GHCND:USW00013994,20110126,0,-67
GHCND:USW00013994,20110127,50,-83
GHCND:USW00013994,20110128,83,-61
GHCND:USW00013994,20110129,72,-6
GHCND:USW00013994,20110130,50,-11
GHCND:USW00013994,20110131,0,-17
GHCND:USW00013994,20110201,-6,-67
GHCND:USW00013994,20110202,-61,-117
GHCND:USW00013994,20110203,-50,-156
GHCND:USW00013994,20110204,-11,-122
GHCND:USW00013994,20110205,33,-39
GHCND:USW00013994,20110206,50,0
GHCND:USW00013994,20110207,0,-44
GHCND:USW00013994,20110208,-44,-128
GHCND:USW00013994,20110209,-67,-117
GHCND:USW00013994,20110210,0,-133
GHCND:USW00013994,20110211,61,-72
GHCND:USW00013994,20110212,106,-11
GHCND:USW00013994,20110213,183,44
GHCND:USW00013994,20110214,100,6
GHCND:USW00013994,20110215,122,6
GHCND:USW00013994,20110216,233,33
GHCND:USW00013994,20110217,244,144
GHCND:USW00013994,20110218,178,39
GHCND:USW00013994,20110219,122,28
GHCND:USW00013994,20110220,233,83
GHCND:USW00013994,20110221,178,-6
GHCND:USW00013994,20110222,28,-33
GHCND:USW00013994,20110223,67,-22
GHCND:USW00013994,20110224,67,6
GHCND:USW00013994,20110225,11,0
GHCND:USW00013994,20110226,67,0
GHCND:USW00013994,20110227,183,17
GHCND:USW00013994,20110228,78,-6
GHCND:USW00013994,20110301,144,-39
GHCND:USW00013994,20110302,117,-6
GHCND:USW00013994,20110303,172,11
GHCND:USW00013994,20110304,217,117
GHCND:USW00013994,20110305,117,6
GHCND:USW00013994,20110306,67,0
GHCND:USW00013994,20110307,83,11
GHCND:USW00013994,20110308,89,50
GHCND:USW00013994,20110309,94,33
GHCND:USW00013994,20110310,39,-6
GHCND:USW00013994,20110311,156,-33
GHCND:USW00013994,20110312,183,67
GHCND:USW00013994,20110313,89,11
GHCND:USW00013994,20110314,39,11
GHCND:USW00013994,20110315,78,22
GHCND:USW00013994,20110316,194,17
GHCND:USW00013994,20110317,283,117
GHCND:USW00013994,20110318,206,89
GHCND:USW00013994,20110319,144,56
GHCND:USW00013994,20110320,278,83
GHCND:USW00013994,20110321,278,183
GHCND:USW00013994,20110322,244,156
GHCND:USW00013994,20110323,239,67
GHCND:USW00013994,20110324,67,6
GHCND:USW00013994,20110325,39,6
GHCND:USW00013994,20110326,39,0
GHCND:USW00013994,20110327,67,-22
GHCND:USW00013994,20110328,94,-6
GHCND:USW00013994,20110329,78,39
GHCND:USW00013994,20110330,117,11
GHCND:USW00013994,20110331,122,22
GHCND:USW00013994,20110401,161,28
GHCND:USW00013994,20110402,200,33
GHCND:USW00013994,20110403,322,100
GHCND:USW00013994,20110404,256,56
GHCND:USW00013994,20110405,189,17
GHCND:USW00013994,20110406,261,122
GHCND:USW00013994,20110407,206,83
GHCND:USW00013994,20110408,244,161
GHCND:USW00013994,20110409,311,150
GHCND:USW00013994,20110410,322,194
GHCND:USW00013994,20110411,200,128
GHCND:USW00013994,20110412,200,111
GHCND:USW00013994,20110413,233,83
GHCND:USW00013994,20110414,228,117
GHCND:USW00013994,20110415,206,89
GHCND:USW00013994,20110416,117,61
GHCND:USW00013994,20110417,239,50
GHCND:USW00013994,20110418,222,150
GHCND:USW00013994,20110419,311,78
GHCND:USW00013994,20110420,128,50
GHCND:USW00013994,20110421,161,44
GHCND:USW00013994,20110422,250,117
GHCND:USW00013994,20110423,217,133
GHCND:USW00013994,20110424,144,111
GHCND:USW00013994,20110425,189,139
GHCND:USW00013994,20110426,217,139
GHCND:USW00013994,20110427,144,78
GHCND:USW00013994,20110428,206,83
GHCND:USW00013994,20110429,222,78
GHCND:USW00013994,20110430,267,144
GHCND:USW00013994,20110501,189,72
GHCND:USW00013994,20110502,133,78
GHCND:USW00013994,20110503,167,61
GHCND:USW00013994,20110504,161,33
GHCND:USW00013994,20110505,222,78
GHCND:USW00013994,20110506,228,94
GHCND:USW00013994,20110507,278,139
GHCND:USW00013994,20110508,272,156
GHCND:USW00013994,20110509,300,194
GHCND:USW00013994,20110510,294,211
GHCND:USW00013994,20110511,328,217
GHCND:USW00013994,20110512,311,194
GHCND:USW00013994,20110513,256,144
GHCND:USW00013994,20110514,144,100
GHCND:USW00013994,20110515,133,78
GHCND:USW00013994,20110516,172,61
GHCND:USW00013994,20110517,183,56
GHCND:USW00013994,20110518,228,117
GHCND:USW00013994,20110519,183,156
GHCND:USW00013994,20110520,272,167
GHCND:USW00013994,20110521,294,189
GHCND:USW00013994,20110522,306,178
GHCND:USW00013994,20110523,272,183
GHCND:USW00013994,20110524,294,167
GHCND:USW00013994,20110525,294,167
GHCND:USW00013994,20110526,178,111
GHCND:USW00013994,20110527,200,94
GHCND:USW00013994,20110528,239,156
GHCND:USW00013994,20110529,339,194
GHCND:USW00013994,20110530,339,239
GHCND:USW00013994,20110531,311,233
GHCND:USW00013994,20110601,328,189
GHCND:USW00013994,20110602,294,222
GHCND:USW00013994,20110603,356,244
GHCND:USW00013994,20110604,367,261
GHCND:USW00013994,20110605,322,239
GHCND:USW00013994,20110606,361,228
GHCND:USW00013994,20110607,356,250
GHCND:USW00013994,20110608,361,261
GHCND:USW00013994,20110609,339,250
GHCND:USW00013994,20110610,350,200
GHCND:USW00013994,20110611,283,183
GHCND:USW00013994,20110612,250,161
GHCND:USW00013994,20110613,250,167
GHCND:USW00013994,20110614,267,183
GHCND:USW00013994,20110615,306,194
GHCND:USW00013994,20110616,328,183
GHCND:USW00013994,20110617,267,200
GHCND:USW00013994,20110618,306,200
GHCND:USW00013994,20110619,322,200
GHCND:USW00013994,20110620,328,261
GHCND:USW00013994,20110621,306,211
GHCND:USW00013994,20110622,289,217
GHCND:USW00013994,20110623,244,194
GHCND:USW00013994,20110624,283,172
GHCND:USW00013994,20110625,261,194
GHCND:USW00013994,20110626,300,189
GHCND:USW00013994,20110627,283,194
GHCND:USW00013994,20110628,289,206
GHCND:USW00013994,20110629,306,178
GHCND:USW00013994,20110630,333,211
GHCND:USW00013994,20110701,356,239
GHCND:USW00013994,20110702,372,250
GHCND:USW00013994,20110703,328,211
GHCND:USW00013994,20110704,294,217
GHCND:USW00013994,20110705,317,217
GHCND:USW00013994,20110706,339,228
GHCND:USW00013994,20110707,306,217
GHCND:USW00013994,20110708,306,206
GHCND:USW00013994,20110709,322,206
GHCND:USW00013994,20110710,361,250
GHCND:USW00013994,20110711,378,294
GHCND:USW00013994,20110712,389,250
GHCND:USW00013994,20110713,328,244
GHCND:USW00013994,20110714,317,211
GHCND:USW00013994,20110715,322,233
GHCND:USW00013994,20110716,333,233
GHCND:USW00013994,20110717,350,261
GHCND:USW00013994,20110718,361,256
GHCND:USW00013994,20110719,372,272
GHCND:USW00013994,20110720,378,278
GHCND:USW00013994,20110721,394,283
GHCND:USW00013994,20110722,383,289
GHCND:USW00013994,20110723,378,283
GHCND:USW00013994,20110724,339,244
GHCND:USW00013994,20110725,350,233
GHCND:USW00013994,20110726,367,267
GHCND:USW00013994,20110727,378,261
GHCND:USW00013994,20110728,383,278
GHCND:USW00013994,20110729,367,272
GHCND:USW00013994,20110730,306,244
GHCND:USW00013994,20110731,350,256
GHCND:USW00013994,20110801,378,261
GHCND:USW00013994,20110802,389,267
GHCND:USW00013994,20110803,350,278
GHCND:USW00013994,20110804,328,244
GHCND:USW00013994,20110805,300,244
GHCND:USW00013994,20110806,350,244
GHCND:USW00013994,20110807,367,267
GHCND:USW00013994,20110808,322,239
GHCND:USW00013994,20110809,344,211
GHCND:USW00013994,20110810,267,206
GHCND:USW00013994,20110811,294,183
GHCND:USW00013994,20110812,317,194
GHCND:USW00013994,20110813,333,211
GHCND:USW00013994,20110814,289,183
GHCND:USW00013994,20110815,278,172
GHCND:USW00013994,20110816,289,167
GHCND:USW00013994,20110817,322,239
GHCND:USW00013994,20110818,344,222
GHCND:USW00013994,20110819,344,222
GHCND:USW00013994,20110820,339,222
GHCND:USW00013994,20110821,328,228
GHCND:USW00013994,20110822,306,217
GHCND:USW00013994,20110823,372,239
GHCND:USW00013994,20110824,378,272
GHCND:USW00013994,20110825,311,194
GHCND:USW00013994,20110826,322,194
GHCND:USW00013994,20110827,339,211
GHCND:USW00013994,20110828,306,194
GHCND:USW00013994,20110829,306,189
GHCND:USW00013994,20110830,328,194
GHCND:USW00013994,20110831,394,244
GHCND:USW00013994,20110901,400,278
GHCND:USW00013994,20110902,383,267
GHCND:USW00013994,20110903,383,233
GHCND:USW00013994,20110904,267,167
GHCND:USW00013994,20110905,239,139
GHCND:USW00013994,20110906,239,111
GHCND:USW00013994,20110907,261,106
GHCND:USW00013994,20110908,272,111
GHCND:USW00013994,20110909,194,167
GHCND:USW00013994,20110910,244,178
GHCND:USW00013994,20110911,283,156
GHCND:USW00013994,20110912,322,178
GHCND:USW00013994,20110913,339,211
GHCND:USW00013994,20110914,211,111
GHCND:USW00013994,20110915,178,78
GHCND:USW00013994,20110916,194,122
GHCND:USW00013994,20110917,211,139
GHCND:USW00013994,20110918,217,156
GHCND:USW00013994,20110919,217,133
GHCND:USW00013994,20110920,250,117
GHCND:USW00013994,20110921,261,156
GHCND:USW00013994,20110922,178,122
GHCND:USW00013994,20110923,189,100
GHCND:USW00013994,20110924,200,78
GHCND:USW00013994,20110925,206,72
GHCND:USW00013994,20110926,228,89
GHCND:USW00013994,20110927,222,133
GHCND:USW00013994,20110928,244,139
GHCND:USW00013994,20110929,311,161
GHCND:USW00013994,20110930,228,122
GHCND:USW00013994,20111001,194,67
GHCND:USW00013994,20111002,217,56
GHCND:USW00013994,20111003,256,83
GHCND:USW00013994,20111004,272,94
GHCND:USW00013994,20111005,278,117
GHCND:USW00013994,20111006,289,122
GHCND:USW00013994,20111007,294,150
GHCND:USW00013994,20111008,278,144
GHCND:USW00013994,20111009,278,133
GHCND:USW00013994,20111010,267,128
GHCND:USW00013994,20111011,272,156
GHCND:USW00013994,20111012,228,167
GHCND:USW00013994,20111013,239,150
GHCND:USW00013994,20111014,222,117
GHCND:USW00013994,20111015,217,83
GHCND:USW00013994,20111016,283,111
GHCND:USW00013994,20111017,167,83
GHCND:USW00013994,20111018,128,78
GHCND:USW00013994,20111019,100,72
GHCND:USW00013994,20111020,139,50
GHCND:USW00013994,20111021,172,39
GHCND:USW00013994,20111022,228,50
GHCND:USW00013994,20111023,244,117
GHCND:USW00013994,20111024,239,117
GHCND:USW00013994,20111025,283,122
GHCND:USW00013994,20111026,228,89
GHCND:USW00013994,20111027,139,72
GHCND:USW00013994,20111028,156,39
GHCND:USW00013994,20111029,172,28
GHCND:USW00013994,20111030,178,89
GHCND:USW00013994,20111031,172,56
GHCND:USW00013994,20111101,239,56
GHCND:USW00013994,20111102,244,94
GHCND:USW00013994,20111103,139,83
GHCND:USW00013994,20111104,139,56
GHCND:USW00013994,20111105,156,33
GHCND:USW00013994,20111106,183,100
GHCND:USW00013994,20111107,183,128
GHCND:USW00013994,20111108,206,156
GHCND:USW00013994,20111109,167,56
GHCND:USW00013994,20111110,100,0
GHCND:USW00013994,20111111,183,-17
GHCND:USW00013994,20111112,178,89
GHCND:USW00013994,20111113,250,156
GHCND:USW00013994,20111114,250,144
GHCND:USW00013994,20111115,183,111
GHCND:USW00013994,20111116,117,28
GHCND:USW00013994,20111117,94,-11
GHCND:USW00013994,20111118,144,11
GHCND:USW00013994,20111119,183,100
GHCND:USW00013994,20111120,167,33
GHCND:USW00013994,20111121,83,67
GHCND:USW00013994,20111122,94,72
GHCND:USW00013994,20111123,89,67
GHCND:USW00013994,20111124,156,67
GHCND:USW00013994,20111125,194,56
GHCND:USW00013994,20111126,178,56
GHCND:USW00013994,20111127,56,22
GHCND:USW00013994,20111128,44,11
GHCND:USW00013994,20111129,61,-17
GHCND:USW00013994,20111130,72,-44
GHCND:USW00013994,20111201,106,-22
GHCND:USW00013994,20111202,83,0
GHCND:USW00013994,20111203,167,78
GHCND:USW00013994,20111204,139,17
GHCND:USW00013994,20111205,17,0
GHCND:USW00013994,20111206,17,-11
GHCND:USW00013994,20111207,50,-22
GHCND:USW00013994,20111208,67,-17
GHCND:USW00013994,20111209,39,-39
GHCND:USW00013994,20111210,39,-72
GHCND:USW00013994,20111211,94,-22
GHCND:USW00013994,20111212,100,-22
GHCND:USW00013994,20111213,89,56
GHCND:USW00013994,20111214,167,78
GHCND:USW00013994,20111215,161,6
GHCND:USW00013994,20111216,44,-28
GHCND:USW00013994,20111217,89,-28
GHCND:USW00013994,20111218,139,-17
GHCND:USW00013994,20111219,133,78
GHCND:USW00013994,20111220,89,78
GHCND:USW00013994,20111221,83,44
GHCND:USW00013994,20111222,56,17
GHCND:USW00013994,20111223,39,-11
GHCND:USW00013994,20111224,89,-28
GHCND:USW00013994,20111225,117,-11
GHCND:USW00013994,20111226,56,-39
GHCND:USW00013994,20111227,67,-6
GHCND:USW00013994,20111228,94,-22
GHCND:USW00013994,20111229,161,33
GHCND:USW00013994,20111230,144,67
GHCND:USW00013994,20111231,150,11
GHCND:USW00013994,20120101,133,11
GHCND:USW00013994,20120102,11,-56
GHCND:USW00013994,20120103,39,-78
GHCND:USW00013994,20120104,111,11
GHCND:USW00013994,20120105,189,22
GHCND:USW00013994,20120106,211,67
GHCND:USW00013994,20120107,117,22
GHCND:USW00013994,20120108,67,-17
GHCND:USW00013994,20120109,111,-22
GHCND:USW00013994,20120110,144,-11
GHCND:USW00013994,20120111,133,33
GHCND:USW00013994,20120112,33,-89
GHCND:USW00013994,20120113,-50,-100
GHCND:USW00013994,20120114,17,-106
GHCND:USW00013994,20120115,72,-61
GHCND:USW00013994,20120116,200,50
GHCND:USW00013994,20120117,206,-39
GHCND:USW00013994,20120118,17,-94
GHCND:USW00013994,20120119,17,-78
GHCND:USW00013994,20120120,-17,-89
GHCND:USW00013994,20120121,0,-56
GHCND:USW00013994,20120122,128,-17
GHCND:USW00013994,20120123,133,-6
GHCND:USW00013994,20120124,67,-33
GHCND:USW00013994,20120125,17,-6
GHCND:USW00013994,20120126,44,11
GHCND:USW00013994,20120127,56,-6
GHCND:USW00013994,20120128,67,-11
GHCND:USW00013994,20120129,89,-6
GHCND:USW00013994,20120130,194,6
GHCND:USW00013994,20120131,189,106
GHCND:USW00013994,20120201,156,33
GHCND:USW00013994,20120202,183,6
GHCND:USW00013994,20120203,128,28
GHCND:USW00013994,20120204,89,61
GHCND:USW00013994,20120205,94,17
GHCND:USW00013994,20120206,94,-11
GHCND:USW00013994,20120207,100,-17
GHCND:USW00013994,20120208,17,0
GHCND:USW00013994,20120209,44,-17
GHCND:USW00013994,20120210,56,-50
GHCND:USW00013994,20120211,-17,-89
GHCND:USW00013994,20120212,33,-89
GHCND:USW00013994,20120213,17,-22
GHCND:USW00013994,20120214,44,0
GHCND:USW00013994,20120215,83,11
GHCND:USW00013994,20120216,94,6
GHCND:USW00013994,20120217,144,-17
GHCND:USW00013994,20120218,78,17
GHCND:USW00013994,20120219,61,-22
GHCND:USW00013994,20120220,106,-44
GHCND:USW00013994,20120221,128,50
GHCND:USW00013994,20120222,178,39
GHCND:USW00013994,20120223,206,61
GHCND:USW00013994,20120224,100,22
GHCND:USW00013994,20120225,61,-22
GHCND:USW00013994,20120226,183,-6
GHCND:USW00013994,20120227,117,39
GHCND:USW00013994,20120228,167,11
GHCND:USW00013994,20120229,200,83
GHCND:USW00013994,20120301,189,28
GHCND:USW00013994,20120302,139,28
GHCND:USW00013994,20120303,83,6
GHCND:USW00013994,20120304,67,-28
GHCND:USW00013994,20120305,100,-17
GHCND:USW00013994,20120306,239,67
GHCND:USW00013994,20120307,222,150
GHCND:USW00013994,20120308,194,17
GHCND:USW00013994,20120309,128,0
GHCND:USW00013994,20120310,183,11
GHCND:USW00013994,20120311,167,28
GHCND:USW00013994,20120312,289,139
GHCND:USW00013994,20120313,283,100
GHCND:USW00013994,20120314,300,156
GHCND:USW00013994,20120315,272,172
GHCND:USW00013994,20120316,250,144
GHCND:USW00013994,20120317,267,150
GHCND:USW00013994,20120318,278,139
GHCND:USW00013994,20120319,278,194
GHCND:USW00013994,20120320,283,183
GHCND:USW00013994,20120321,272,183
GHCND:USW00013994,20120322,233,122
GHCND:USW00013994,20120323,194,111
GHCND:USW00013994,20120324,239,111
GHCND:USW00013994,20120325,244,128
GHCND:USW00013994,20120326,217,128
GHCND:USW00013994,20120327,278,122
GHCND:USW00013994,20120328,278,167
GHCND:USW00013994,20120329,222,139
GHCND:USW00013994,20120330,278,139
GHCND:USW00013994,20120331,244,100
GHCND:USW00013994,20120401,317,161
GHCND:USW00013994,20120402,317,189
GHCND:USW00013994,20120403,283,172
GHCND:USW00013994,20120404,200,117
GHCND:USW00013994,20120405,167,83
GHCND:USW00013994,20120406,161,39
GHCND:USW00013994,20120407,206,56
GHCND:USW00013994,20120408,206,72
GHCND:USW00013994,20120409,217,78
GHCND:USW00013994,20120410,161,67
GHCND:USW00013994,20120411,139,28
GHCND:USW00013994,20120412,178,22
GHCND:USW00013994,20120413,139,94
GHCND:USW00013994,20120414,267,117
GHCND:USW00013994,20120415,256,144
GHCND:USW00013994,20120416,200,106
GHCND:USW00013994,20120417,211,83
GHCND:USW00013994,20120418,239,94
GHCND:USW00013994,20120419,261,133
GHCND:USW00013994,20120420,189,89
GHCND:USW00013994,20120421,156,50
GHCND:USW00013994,20120422,150,61
GHCND:USW00013994,20120423,178,28
GHCND:USW00013994,20120424,256,83
GHCND:USW00013994,20120425,317,150
GHCND:USW00013994,20120426,267,144
GHCND:USW00013994,20120427,150,83
GHCND:USW00013994,20120428,267,133
GHCND:USW00013994,20120429,183,106
GHCND:USW00013994,20120430,228,156
GHCND:USW00013994,20120501,294,156
GHCND:USW00013994,20120502,322,222
GHCND:USW00013994,20120503,306,211
GHCND:USW00013994,20120504,300,194
GHCND:USW00013994,20120505,333,217
GHCND:USW00013994,20120506,333,222
GHCND:USW00013994,20120507,244,167
GHCND:USW00013994,20120508,239,133
GHCND:USW00013994,20120509,217,117
GHCND:USW00013994,20120510,244,111
GHCND:USW00013994,20120511,244,122
GHCND:USW00013994,20120512,267,150
GHCND:USW00013994,20120513,250,133
GHCND:USW00013994,20120514,267,122
GHCND:USW00013994,20120515,283,128
GHCND:USW00013994,20120516,256,161
GHCND:USW00013994,20120517,267,117
GHCND:USW00013994,20120518,306,133
GHCND:USW00013994,20120519,322,189
GHCND:USW00013994,20120520,328,206
GHCND:USW00013994,20120521,228,144
GHCND:USW00013994,20120522,256,122
GHCND:USW00013994,20120523,294,133
GHCND:USW00013994,20120524,333,189
GHCND:USW00013994,20120525,333,233
GHCND:USW00013994,20120526,350,239
GHCND:USW00013994,20120527,339,244
GHCND:USW00013994,20120528,344,244
GHCND:USW00013994,20120529,317,217
GHCND:USW00013994,20120530,283,189
GHCND:USW00013994,20120531,200,117
GHCND:USW00013994,20120601,217,94
GHCND:USW00013994,20120602,272,128
GHCND:USW00013994,20120603,311,150
GHCND:USW00013994,20120604,339,189
GHCND:USW00013994,20120605,289,161
GHCND:USW00013994,20120606,267,150
GHCND:USW00013994,20120607,283,150
GHCND:USW00013994,20120608,311,161
GHCND:USW00013994,20120609,328,172
GHCND:USW00013994,20120610,317,222
GHCND:USW00013994,20120611,261,211
GHCND:USW00013994,20120612,278,172
GHCND:USW00013994,20120613,278,144
GHCND:USW00013994,20120614,311,161
GHCND:USW00013994,20120615,339,194
GHCND:USW00013994,20120616,356,217
GHCND:USW00013994,20120617,328,211
GHCND:USW00013994,20120618,350,250
GHCND:USW00013994,20120619,339,250
GHCND:USW00013994,20120620,350,239
GHCND:USW00013994,20120621,306,217
GHCND:USW00013994,20120622,300,194
GHCND:USW00013994,20120623,311,189
GHCND:USW00013994,20120624,372,211
GHCND:USW00013994,20120625,322,206
GHCND:USW00013994,20120626,306,156
GHCND:USW00013994,20120627,372,189
GHCND:USW00013994,20120628,422,261
GHCND:USW00013994,20120629,411,250
GHCND:USW00013994,20120630,406,256
GHCND:USW00013994,20120701,389,261
GHCND:USW00013994,20120702,378,250
GHCND:USW00013994,20120703,383,244
GHCND:USW00013994,20120704,406,283
GHCND:USW00013994,20120705,406,283
GHCND:USW00013994,20120706,411,283
GHCND:USW00013994,20120707,417,283
GHCND:USW00013994,20120708,367,239
GHCND:USW00013994,20120709,333,233
GHCND:USW00013994,20120710,350,217
GHCND:USW00013994,20120711,339,222
GHCND:USW00013994,20120712,344,228
GHCND:USW00013994,20120713,350,233
GHCND:USW00013994,20120714,333,244
GHCND:USW00013994,20120715,356,233
GHCND:USW00013994,20120716,367,261
GHCND:USW00013994,20120717,394,272
GHCND:USW00013994,20120718,411,283
GHCND:USW00013994,20120719,400,278
GHCND:USW00013994,20120720,300,239
GHCND:USW00013994,20120721,344,211
GHCND:USW00013994,20120722,372,256
GHCND:USW00013994,20120723,411,278
GHCND:USW00013994,20120724,417,294
GHCND:USW00013994,20120725,422,300
GHCND:USW00013994,20120726,356,272
GHCND:USW00013994,20120727,378,244
GHCND:USW00013994,20120728,339,217
GHCND:USW00013994,20120729,306,222
GHCND:USW00013994,20120730,300,239
GHCND:USW00013994,20120731,394,228
GHCND:USW00013994,20120801,383,250
GHCND:USW00013994,20120802,367,244
GHCND:USW00013994,20120803,361,228
GHCND:USW00013994,20120804,367,239
GHCND:USW00013994,20120805,333,239
GHCND:USW00013994,20120806,350,200
GHCND:USW00013994,20120807,378,211
GHCND:USW00013994,20120808,378,206
GHCND:USW00013994,20120809,339,217
GHCND:USW00013994,20120810,267,194
GHCND:USW00013994,20120811,300,161
GHCND:USW00013994,20120812,294,183
GHCND:USW00013994,20120813,272,189
GHCND:USW00013994,20120814,272,172
GHCND:USW00013994,20120815,333,172
GHCND:USW00013994,20120816,367,211
GHCND:USW00013994,20120817,278,167
GHCND:USW00013994,20120818,283,161
GHCND:USW00013994,20120819,289,178
GHCND:USW00013994,20120820,306,156
GHCND:USW00013994,20120821,317,172
GHCND:USW00013994,20120822,344,178
GHCND:USW00013994,20120823,367,194
GHCND:USW00013994,20120824,350,239
GHCND:USW00013994,20120825,328,222
GHCND:USW00013994,20120826,306,217
GHCND:USW00013994,20120827,311,222
GHCND:USW00013994,20120828,339,189
GHCND:USW00013994,20120829,328,194
GHCND:USW00013994,20120830,356,211
GHCND:USW00013994,20120831,283,239
GHCND:USW00013994,20120901,278,233
GHCND:USW00013994,20120902,289,233
GHCND:USW00013994,20120903,311,233
GHCND:USW00013994,20120904,333,233
GHCND:USW00013994,20120905,300,206
GHCND:USW00013994,20120906,333,200
GHCND:USW00013994,20120907,339,178
GHCND:USW00013994,20120908,233,150
GHCND:USW00013994,20120909,239,144
GHCND:USW00013994,20120910,261,133
GHCND:USW00013994,20120911,294,156
GHCND:USW00013994,20120912,300,178
GHCND:USW00013994,20120913,311,161
GHCND:USW00013994,20120914,211,144
GHCND:USW00013994,20120915,206,139
GHCND:USW00013994,20120916,233,172
GHCND:USW00013994,20120917,244,156
GHCND:USW00013994,20120918,206,100
GHCND:USW00013994,20120919,250,100
GHCND:USW00013994,20120920,261,139
GHCND:USW00013994,20120921,289,139
GHCND:USW00013994,20120922,206,94
GHCND:USW00013994,20120923,200,67
GHCND:USW00013994,20120924,233,72
GHCND:USW00013994,20120925,272,161
GHCND:USW00013994,20120926,261,189
GHCND:USW00013994,20120927,217,178
GHCND:USW00013994,20120928,222,128
GHCND:USW00013994,20120929,244,111
GHCND:USW00013994,20120930,233,128
GHCND:USW00013994,20121001,189,122
GHCND:USW00013994,20121002,222,94
GHCND:USW00013994,20121003,250,161
GHCND:USW00013994,20121004,283,122
GHCND:USW00013994,20121005,122,39
GHCND:USW00013994,20121006,106,33
GHCND:USW00013994,20121007,128,33
GHCND:USW00013994,20121008,167,33
GHCND:USW00013994,20121009,206,72
GHCND:USW00013994,20121010,150,44
GHCND:USW00013994,20121011,189,67
GHCND:USW00013994,20121012,189,100
GHCND:USW00013994,20121013,256,139
GHCND:USW00013994,20121014,239,122
GHCND:USW00013994,20121015,217,89
GHCND:USW00013994,20121016,289,111
GHCND:USW00013994,20121017,200,117
GHCND:USW00013994,20121018,167,94
GHCND:USW00013994,20121019,122,83
GHCND:USW00013994,20121020,189,89
GHCND:USW00013994,20121021,256,94
GHCND:USW00013994,20121022,239,183
GHCND:USW00013994,20121023,261,183
GHCND:USW00013994,20121024,289,189
GHCND:USW00013994,20121025,283,72
GHCND:USW00013994,20121026,106,39
GHCND:USW00013994,20121027,111,11
GHCND:USW00013994,20121028,117,11
GHCND:USW00013994,20121029,133,11
GHCND:USW00013994,20121030,144,17
GHCND:USW00013994,20121031,139,17
GHCND:USW00013994,20121101,172,28
GHCND:USW00013994,20121102,128,39
GHCND:USW00013994,20121103,106,33
GHCND:USW00013994,20121104,111,-6
GHCND:USW00013994,20121105,67,56
GHCND:USW00013994,20121106,89,56
GHCND:USW00013994,20121107,94,33
GHCND:USW00013994,20121108,139,6
GHCND:USW00013994,20121109,222,61
GHCND:USW00013994,20121110,272,139
GHCND:USW00013994,20121111,211,33
GHCND:USW00013994,20121112,83,-11
GHCND:USW00013994,20121113,106,-17
GHCND:USW00013994,20121114,94,0
GHCND:USW00013994,20121115,133,-11
GHCND:USW00013994,20121116,156,6
GHCND:USW00013994,20121117,139,-6
GHCND:USW00013994,20121118,161,-6
GHCND:USW00013994,20121119,150,50
GHCND:USW00013994,20121120,167,56
GHCND:USW00013994,20121121,183,56
GHCND:USW00013994,20121122,211,89
GHCND:USW00013994,20121123,122,-17
GHCND:USW00013994,20121124,39,-44
GHCND:USW00013994,20121125,144,17
GHCND:USW00013994,20121126,67,-11
GHCND:USW00013994,20121127,50,-56
GHCND:USW00013994,20121128,106,-22
GHCND:USW00013994,20121129,161,6
GHCND:USW00013994,20121130,189,50
GHCND:USW00013994,20121201,211,89
GHCND:USW00013994,20121202,239,167
GHCND:USW00013994,20121203,233,172
GHCND:USW00013994,20121204,189,56
GHCND:USW00013994,20121205,122,28
GHCND:USW00013994,20121206,117,28
GHCND:USW00013994,20121207,133,78
GHCND:USW00013994,20121208,94,61
GHCND:USW00013994,20121209,106,22
GHCND:USW00013994,20121210,22,-28
GHCND:USW00013994,20121211,61,-50
